subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0,0,0,0,0
subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0,0,0,0,0
,VideoCenteredNoDelay,0,0,0,0,0.06
,VideoCenteredNoDelay,0,0,0,0,0.1010339
,VideoCenteredNoDelay,0,0,0,0,0.1544117
,VideoCenteredNoDelay,0,0,0,0,0.200746
,VideoCenteredNoDelay,0,0,0,0,0.2517165
,VideoCenteredNoDelay,0,0,0,0,0.302759
,VideoCenteredNoDelay,0,0,0,0,0.3548017
,VideoCenteredNoDelay,0,0,0,0,0.4000986
,VideoCenteredNoDelay,0,0,0,0,0.4536739
,VideoCenteredNoDelay,0,0,0,0,0.5007557
,VideoCenteredNoDelay,0,0,0,0,0.5522467
,VideoCenteredNoDelay,0,0,0,0,0.6009107
,VideoCenteredNoDelay,0,0,0,0,0.6537399
,VideoCenteredNoDelay,0,0,0,0,0.7000068
,VideoCenteredNoDelay,0,0,0,0,0.753008
,VideoCenteredNoDelay,0,0,0,0,0.8036368
,VideoCenteredNoDelay,0,0,0,0,0.8506297
,VideoCenteredNoDelay,0,0,0,0,0.9027082
,VideoCenteredNoDelay,0,0,0,0,0.9505781
,VideoCenteredNoDelay,0,0,0,0,1.003023
,VideoCenteredNoDelay,0,0,0,0,1.05094
,VideoCenteredNoDelay,0,0,0,0,1.101591
,VideoCenteredNoDelay,0,0,0,0,1.154053
,VideoCenteredNoDelay,0,0,0,0,1.200381
,VideoCenteredNoDelay,0,0,0,0,1.250296
,VideoCenteredNoDelay,0,0,0,0,1.30356
,VideoCenteredNoDelay,0,0,0,0,1.350595
,VideoCenteredNoDelay,0,0,0,0,1.403409
,VideoCenteredNoDelay,0,0,0,0,1.452995
,VideoCenteredNoDelay,0,0,0,0,1.502309
,VideoCenteredNoDelay,0,0,0,0,1.55397
,VideoCenteredNoDelay,0,0,0,0,1.603913
,VideoCenteredNoDelay,0,0,0,0,1.652
,VideoCenteredNoDelay,0,0,0,0,1.700405
,VideoCenteredNoDelay,0,0,0,0,1.754391
,VideoCenteredNoDelay,0,0,0,0,1.803497
,VideoCenteredNoDelay,0,0,0,0,1.853762
,VideoCenteredNoDelay,0,0,0,0,1.902877
,VideoCenteredNoDelay,0,0,0,0,1.952696
,VideoCenteredNoDelay,0,0,0,0,2.001088
,VideoCenteredNoDelay,0,0,0,0,2.050418
,VideoCenteredNoDelay,0,0,0,0,2.10108
,VideoCenteredNoDelay,0,0,0,0,2.154993
,VideoCenteredNoDelay,0,0,0,0,2.204769
,VideoCenteredNoDelay,0,0,0,0,2.252879
,VideoCenteredNoDelay,0,0,0,0,2.300323
,VideoCenteredNoDelay,0,0,0,0,2.353114
,VideoCenteredNoDelay,0,0,0,0,2.400689
,VideoCenteredNoDelay,0,0,0,0,2.456284
,VideoCenteredNoDelay,0,0,0,0,2.501706
,VideoCenteredNoDelay,0,0,0,0,2.555107
,VideoCenteredNoDelay,0,0,0,0,2.60254
,VideoCenteredNoDelay,0,0,0,0,2.651315
,VideoCenteredNoDelay,0,0,0,0,2.704559
,VideoCenteredNoDelay,0,0,0,0,2.753742
,VideoCenteredNoDelay,0,0,0,0,2.800704
,VideoCenteredNoDelay,0,0,0,0,2.853859
,VideoCenteredNoDelay,0,0,0,0,2.900756
,VideoCenteredNoDelay,0,0,0,0,2.954527
,VideoCenteredNoDelay,0,0,0,0,3.001727
,VideoCenteredNoDelay,0,0,0,0,3.05084
,VideoCenteredNoDelay,0,0,0,0,3.100688
,VideoCenteredNoDelay,0,0,0,0,3.153032
,VideoCenteredNoDelay,0,0,0,0,3.204646
,VideoCenteredNoDelay,0,0,0,0,3.252581
,VideoCenteredNoDelay,0,0,0,0,3.300431
,VideoCenteredNoDelay,0,0,0,0,3.353568
,VideoCenteredNoDelay,324.048,354.6769,12.6366,-0.8684692,3.400747
,VideoCenteredNoDelay,315.7614,351.9166,17.82046,-0.9143982,3.450571
,VideoCenteredNoDelay,310.2661,344.6279,26.74484,-0.893219,3.502358
,VideoCenteredNoDelay,309.6274,334.3239,35.53846,-0.6625366,3.550637
,VideoCenteredNoDelay,315.8139,325.7848,41.17386,0.09158325,3.60384
,VideoCenteredNoDelay,322.9482,319.2679,43.63274,0.05401611,3.653672
,VideoCenteredNoDelay,331.5594,313.3423,40.07402,0.250946,3.705236
,VideoCenteredNoDelay,337.8403,309.0146,29.21359,-0.06817627,3.754874
,VideoCenteredNoDelay,340.2782,305.5404,12.49853,-0.178009,3.804777
,VideoCenteredNoDelay,343.617,297.7219,1.065391,-0.3011169,3.853812
,VideoCenteredNoDelay,346.2613,292.403,358.653,0.1897583,3.900549
,VideoCenteredNoDelay,347.1013,290.1879,358.5186,0.04241943,3.954951
,VideoCenteredNoDelay,348.0995,290.9242,357.581,-0.0680542,4.002048
,VideoCenteredNoDelay,349.4656,295.9825,349.6128,-0.1688843,4.051791
,VideoCenteredNoDelay,353.9463,299.7248,339.6313,-0.1514282,4.103275
,VideoCenteredNoDelay,357.2938,300.1851,333.9274,-0.04327393,4.151825
,VideoCenteredNoDelay,359.272,299.8489,331.506,-0.03448486,4.201567
,VideoCenteredNoDelay,359.9158,299.7394,330.0698,-0.04071045,4.255044
,VideoCenteredNoDelay,1.210763,299.7494,329.1601,-0.0375061,4.302803
,VideoCenteredNoDelay,2.610681,299.376,328.0346,-0.2049561,4.353267
,VideoCenteredNoDelay,3.549283,297.6354,325.9946,-0.3589172,4.400304
,VideoCenteredNoDelay,2.5516,294.0142,323.882,-0.3633118,4.454113
,VideoCenteredNoDelay,359.8461,289.4507,322.8302,129.4388,4.504916
,VideoCenteredNoDelay,356.5297,284.2395,322.4114,-0.484314,4.554813
,VideoCenteredNoDelay,353.4285,279.4376,322.2164,-0.3829346,4.604649
,VideoCenteredNoDelay,353.2534,276.8457,323.5858,0.2869263,4.652572
,VideoCenteredNoDelay,354.7668,277.3242,327.5807,0.2972412,4.70229
,VideoCenteredNoDelay,357.0976,279.5196,330.439,0.491394,4.754107
,VideoCenteredNoDelay,1.232805,283.243,333.1053,0.5224609,4.803905
,VideoCenteredNoDelay,5.915713,291.7111,334.7512,0.9026184,4.853485
,VideoCenteredNoDelay,9.49171,301.1301,336.0471,0.793457,4.901739
,VideoCenteredNoDelay,13.77162,310.1274,337.3699,0.7576904,4.950567
,VideoCenteredNoDelay,14.96001,320.481,340.6703,1.115234,5.005271
,VideoCenteredNoDelay,21.63793,344.1328,336.9893,5.88739,5.050211
,VideoCenteredNoDelay,7.154876,342.1523,347.3413,1.362213,5.100778
,VideoCenteredNoDelay,356.1457,352.5386,352.2592,0.09234619,5.150867
,VideoCenteredNoDelay,343.0126,0.1794393,354.8864,-117.7693,5.200029
,VideoCenteredNoDelay,335.7498,4.390496,352.7656,-0.2172852,5.252844
,VideoCenteredNoDelay,337.2458,3.278321,353.465,0.2789001,5.304732
,VideoCenteredNoDelay,339.7777,359.319,355.3555,0.06781006,5.354404
,VideoCenteredNoDelay,344.9724,356.3152,356.7124,0.2752686,5.405181
,VideoCenteredNoDelay,351.7746,353.0233,357.4774,0.1448364,5.452783
,VideoCenteredNoDelay,357.2009,348.8463,357.1422,0.08605957,5.501941
,VideoCenteredNoDelay,2.233571,345.083,356.8661,-0.3604431,5.550331
,VideoCenteredNoDelay,3.311281,338.3608,357.494,-0.4805908,5.604686
,VideoCenteredNoDelay,1.159235,330.9168,358.216,-0.5588684,5.653445
,VideoCenteredNoDelay,359.5579,323.0272,358.2848,-0.5710449,5.700613
,VideoCenteredNoDelay,359.7015,313.6217,358.4968,-0.3823853,5.753801
,VideoCenteredNoDelay,0.4644206,305.2485,359.2741,-0.4795532,5.801362
,VideoCenteredNoDelay,1.260983,296.6603,359.5237,-0.4575806,5.854685
,VideoCenteredNoDelay,1.075397,289.9834,359.6484,-0.4643555,5.905189
,VideoCenteredNoDelay,1.615871,281.6348,358.9323,-0.7247314,5.96
,VideoCenteredNoDelay,1.255506,277.3218,358.2369,-0.6881104,6.009082
,VideoCenteredNoDelay,1.387843,274.0619,357.3598,-0.6955261,6.053892
,VideoCenteredNoDelay,1.947766,270.2452,356.7188,-0.5085754,6.109916
,VideoCenteredNoDelay,2.94566,267.4205,355.9461,-0.5280762,6.154633
,VideoCenteredNoDelay,4.43856,263.9133,355.7691,-0.3450317,6.210031
,VideoCenteredNoDelay,5.060843,260.9536,355.8741,-0.5273132,6.254964
,VideoCenteredNoDelay,5.322464,256.1517,355.8389,-0.6271362,6.310421
,VideoCenteredNoDelay,5.032102,250.6615,355.5303,-1.017639,6.35494
,VideoCenteredNoDelay,4.487777,243.586,355.3995,-1.105652,6.400109
,VideoCenteredNoDelay,4.523913,233.2665,355.7536,-1.083252,6.454737
,VideoCenteredNoDelay,4.933924,221.1206,356.5572,-1.229889,6.510151
,VideoCenteredNoDelay,4.405706,211.1117,357.7504,-0.9157104,6.554593
,VideoCenteredNoDelay,4.056618,200.3926,358.3461,-0.9119263,6.609998
,VideoCenteredNoDelay,4.249156,194.0233,358.5163,-0.5750732,6.654404
,VideoCenteredNoDelay,4.909852,188.6395,357.9386,-0.5154114,6.709872
,VideoCenteredNoDelay,5.313564,186.5909,357.4811,-0.140564,6.754719
,VideoCenteredNoDelay,2.374049,183.8588,357.442,-0.3191223,6.81007
,VideoCenteredNoDelay,0.7649835,182.4384,357.747,0.03735352,6.854646
,VideoCenteredNoDelay,358.3459,181.5282,358.6553,-0.1670532,6.910217
,VideoCenteredNoDelay,356.9081,181.8523,359.1717,-0.1567383,6.955513
,VideoCenteredNoDelay,356.3068,180.7257,359.314,-0.1140747,7.009881
,VideoCenteredNoDelay,356.4226,179.7849,359.6374,0.09747314,7.05459
,VideoCenteredNoDelay,357.009,178.7074,0.1948618,0.03079224,7.110197
,VideoCenteredNoDelay,357.6992,177.75,0.2109162,0.06790161,7.154703
,VideoCenteredNoDelay,357.6371,176.4718,0.1018682,-0.2476196,7.210046
,VideoCenteredNoDelay,355.8973,175.4771,0.6263521,-0.6321411,7.254805
,VideoCenteredNoDelay,351.9459,174.1186,2.744462,-1.068817,7.310002
,VideoCenteredNoDelay,347.461,173.2803,5.063941,-1.07309,7.354704
,VideoCenteredNoDelay,343.1357,171.7151,7.51495,-0.8272705,7.410225
,VideoCenteredNoDelay,340.9095,169.4914,8.929332,-0.6012268,7.455859
,VideoCenteredNoDelay,339.2633,166.8331,10.37692,-0.5312805,7.510642
,VideoCenteredNoDelay,338.3663,165.2574,10.59224,-0.1891479,7.554811
,VideoCenteredNoDelay,340.3512,161.5873,10.27584,0.02801514,7.610454
,VideoCenteredNoDelay,342.4106,156.3257,10.9477,-0.1338806,7.655072
,VideoCenteredNoDelay,346.1742,150.5431,10.65942,0.4404907,7.710849
,VideoCenteredNoDelay,350.6272,147.4642,8.765871,0.8760376,7.754765
,VideoCenteredNoDelay,357.4854,144.1998,5.999431,1.061066,7.810401
,VideoCenteredNoDelay,2.6709,142.2952,3.467361,-0.36586,7.855114
,VideoCenteredNoDelay,8.937593,140.5229,0.8043532,-0.2400665,7.910503
,VideoCenteredNoDelay,12.93127,139.1147,358.9498,-0.5274353,7.95501
,VideoCenteredNoDelay,16.68406,137.3937,356.2939,-0.6633301,8.01146
,VideoCenteredNoDelay,18.82759,136.3272,353.9514,-0.6220703,8.055069
,VideoCenteredNoDelay,21.57204,134.198,352.0377,-0.4546814,8.110624
,VideoCenteredNoDelay,23.41172,131.5479,350.3226,-0.5324707,8.155504
,VideoCenteredNoDelay,24.00804,129.6531,349.3423,-0.2759094,8.200144
,VideoCenteredNoDelay,23.91477,129.1582,349.2874,0.08532715,8.255549
,VideoCenteredNoDelay,23.66594,130.1909,349.7841,0.2601318,8.300038
,VideoCenteredNoDelay,22.5348,132.6598,351.021,0.5869751,8.355979
,VideoCenteredNoDelay,20.55943,135.7104,352.5498,0.6267395,8.400395
,VideoCenteredNoDelay,16.5734,140.5232,354.5551,0.733429,8.455959
,VideoCenteredNoDelay,12.62222,144.6628,356.0416,0.5742798,8.500425
,VideoCenteredNoDelay,8.738426,148.457,357.2545,0.4229431,8.55583
,VideoCenteredNoDelay,6.181269,149.9315,357.9348,0.1920776,8.600286
,VideoCenteredNoDelay,3.776141,150.4464,358.2814,-0.0002441406,8.656032
,VideoCenteredNoDelay,2.379766,150.6543,358.3527,0.04074097,8.700158
,VideoCenteredNoDelay,0.7653996,151.4863,358.4679,0.08737183,8.755848
,VideoCenteredNoDelay,0.09551192,152.4813,358.4878,0.1430054,8.800378
,VideoCenteredNoDelay,359.2427,153.444,358.8075,-0.009277344,8.855779
,VideoCenteredNoDelay,358.1268,153.8102,359.0892,-0.1932983,8.900361
,VideoCenteredNoDelay,355.4493,154.4828,359.5782,-0.2689819,8.9558
,VideoCenteredNoDelay,352.8716,155.4401,0.02526636,-142.1865,9.000408
,VideoCenteredNoDelay,350.6857,156.7097,0.4524343,-0.151825,9.055833
,VideoCenteredNoDelay,350.036,157.4303,0.7373008,-0.0256958,9.100262
,VideoCenteredNoDelay,349.3754,157.7636,0.8999255,-0.1239014,9.156106
,VideoCenteredNoDelay,348.8985,157.8707,0.8068255,-0.05886841,9.200197
,VideoCenteredNoDelay,348.4841,158.233,0.5959879,-0.01574707,9.255836
,VideoCenteredNoDelay,348.5027,158.8555,0.2535531,0.1383362,9.300462
,VideoCenteredNoDelay,348.5541,160.0604,359.8649,0.01965332,9.355976
,VideoCenteredNoDelay,348.867,161.5938,359.4536,0.1856689,9.400431
,VideoCenteredNoDelay,349.5955,165.1816,358.8094,0.2597046,9.455881
,VideoCenteredNoDelay,350.4752,170.3989,358.3419,0.6677856,9.500505
,VideoCenteredNoDelay,353.3125,179.3574,356.8652,0.8481445,9.556177
,VideoCenteredNoDelay,357.2371,188.8964,353.9027,1.073669,9.600319
,VideoCenteredNoDelay,3.369695,200.9401,351.0224,0.7063904,9.655997
,VideoCenteredNoDelay,7.386884,209.0916,349.4977,0.7939758,9.700301
,VideoCenteredNoDelay,12.22572,216.812,348.5598,0.5623169,9.755857
,VideoCenteredNoDelay,15.06428,220.9328,348.0478,0.3890076,9.800461
,VideoCenteredNoDelay,18.30821,224.4784,347.3094,0.1779785,9.856048
,VideoCenteredNoDelay,20.01427,227.5309,346.2489,0.3353882,9.900397
,VideoCenteredNoDelay,22.8047,232.392,345.6127,0.6085205,9.95627
,VideoCenteredNoDelay,24.73681,236.2722,345.5142,0.6369019,10.00047
,VideoCenteredNoDelay,28.10824,242.6,346.2208,1.077698,10.05628
,VideoCenteredNoDelay,28.86152,249.7742,347.4133,1.385376,10.10071
,VideoCenteredNoDelay,29.75991,260.7183,349.468,1.559326,10.15635
,VideoCenteredNoDelay,28.83154,268.6728,351.0861,1.732025,10.20072
,VideoCenteredNoDelay,25.79302,279.7065,354.6268,1.666931,10.25639
,VideoCenteredNoDelay,21.46514,288.987,356.5526,1.763611,10.30081
,VideoCenteredNoDelay,13.56895,300.1294,357.961,1.361053,10.35645
,VideoCenteredNoDelay,6.745263,308.4743,358.5977,1.573273,10.40096
,VideoCenteredNoDelay,359.7272,319.3555,359.151,121.1442,10.45633
,VideoCenteredNoDelay,355.039,326.8015,359.327,0.105896,10.50079
,VideoCenteredNoDelay,347.8702,333.517,359.5009,-0.006408691,10.55697
,VideoCenteredNoDelay,343.069,337.211,0.5805808,-0.1479492,10.60097
,VideoCenteredNoDelay,340.1174,341.5431,359.8877,120.3515,10.65652
,VideoCenteredNoDelay,340.7072,344.6661,0.3002794,0.7240601,10.70063
,VideoCenteredNoDelay,341.0711,347.0899,1.824427,0.4146729,10.75625
,VideoCenteredNoDelay,341.074,348.748,2.880889,0.2900391,10.80047
,VideoCenteredNoDelay,338.6395,352.4208,2.047323,0.08154297,10.85633
,VideoCenteredNoDelay,336.1388,354.4904,1.854463,-0.04040527,10.9006
,VideoCenteredNoDelay,334.5224,356.8318,1.387421,0.135437,10.95638
,VideoCenteredNoDelay,333.8541,358.0373,1.230133,0.1391907,11.0007
,VideoCenteredNoDelay,333.6392,0.1022718,0.5632657,-157.0339,11.05644
,VideoCenteredNoDelay,332.965,0.4129475,0.7474476,-0.3148804,11.10061
,VideoCenteredNoDelay,331.6447,359.1648,1.879239,-0.3506165,11.15611
,VideoCenteredNoDelay,331.4929,358.1324,2.256066,-0.1365051,11.20059
,VideoCenteredNoDelay,332.3199,357.3899,2.941694,0.0317688,11.25651
,VideoCenteredNoDelay,332.7377,356.7058,3.455168,-0.07824707,11.30072
,VideoCenteredNoDelay,332.8504,356.5697,3.424492,0.07165527,11.35649
,VideoCenteredNoDelay,333.3084,356.9161,3.220409,0.1958923,11.40124
,VideoCenteredNoDelay,334.0198,357.0728,3.396649,0.1030273,11.45633
,VideoCenteredNoDelay,334.5242,357.4088,3.140865,0.1468811,11.50077
,VideoCenteredNoDelay,334.7627,357.2699,2.870365,0.01107788,11.55644
,VideoCenteredNoDelay,335.2061,357.3536,2.646012,0.03497314,11.60074
,VideoCenteredNoDelay,335.0716,357.3871,2.434089,-0.01531982,11.65707
,VideoCenteredNoDelay,334.8651,357.7132,2.04255,0.02319336,11.70113
,VideoCenteredNoDelay,334.9772,357.9789,1.759154,-0.0199585,11.75643
,VideoCenteredNoDelay,334.9332,358.0066,1.815494,-0.03396606,11.80073
,VideoCenteredNoDelay,335.0642,357.9268,1.85221,0.005096436,11.85636
,VideoCenteredNoDelay,334.9602,357.9333,1.710445,0.03112793,11.90103
,VideoCenteredNoDelay,334.8574,357.8622,1.412053,-0.07427979,11.9561
,VideoCenteredNoDelay,334.8177,357.6159,1.166557,-0.08792114,12.00056
,VideoCenteredNoDelay,334.9325,357.1361,0.8482323,-0.06744385,12.05771
subject ID,condition,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time stamp
,VideoCenteredNoDelay,0,0,0,0,0
,VideoCenteredNoDelay,0,0,0,0,0.06
,VideoCenteredNoDelay,345.707,359.8664,359.2765,-0.0211792,0.1049974
,VideoCenteredNoDelay,345.5898,359.8645,359.2517,-0.02752686,0.16
,VideoCenteredNoDelay,345.4925,359.8912,359.202,-0.00769043,0.2051971
,VideoCenteredNoDelay,345.4194,359.9587,359.1993,-0.009399414,0.26
,VideoCenteredNoDelay,345.3314,0.02741917,359.2346,-0.0105896,0.3048242
,VideoCenteredNoDelay,345.2818,0.02263492,359.2986,-0.002593994,0.36
,VideoCenteredNoDelay,345.2838,0.0008219946,359.2939,-0.003387451,0.4048724
,VideoCenteredNoDelay,345.3369,359.9384,359.415,0.02746582,0.46
,VideoCenteredNoDelay,345.2884,359.8253,359.7985,0.03643799,0.504795
,VideoCenteredNoDelay,345.2388,359.8066,0.2447435,0.04806519,0.56
,VideoCenteredNoDelay,345.2755,0.6463482,0.4866715,-0.06723022,0.6050984
,VideoCenteredNoDelay,345.0757,1.06277,0.6302403,-0.06417847,0.66
,VideoCenteredNoDelay,344.7445,1.234539,0.5723542,-0.1001587,0.7050837
,VideoCenteredNoDelay,344.5572,1.027658,0.5904341,-0.08892822,0.76
,VideoCenteredNoDelay,344.2232,0.4539369,0.5034757,-0.1140137,0.8047839
,VideoCenteredNoDelay,343.8752,359.7874,0.4345015,-0.1915588,0.86
,VideoCenteredNoDelay,343.8457,359.2199,0.4188232,0.01177979,0.9049667
,VideoCenteredNoDelay,343.8896,359.1739,0.5252185,0.008300781,0.96
,VideoCenteredNoDelay,343.8878,359.2822,0.799667,0.07666016,1.005171
,VideoCenteredNoDelay,343.99,359.4398,0.8168758,0.05966187,1.06
,VideoCenteredNoDelay,343.9899,359.5465,0.7287476,0.02780151,1.105008
,VideoCenteredNoDelay,344.2011,359.7013,0.7378469,0.07467651,1.16
,VideoCenteredNoDelay,344.332,359.7582,0.7808671,0.02770996,1.205127
,VideoCenteredNoDelay,344.3482,359.8673,0.752342,0.02996826,1.26
,VideoCenteredNoDelay,344.3972,0.07263251,0.5887991,0.03479004,1.305077
,VideoCenteredNoDelay,344.4922,359.9685,0.5158564,153.7905,1.36
,VideoCenteredNoDelay,344.8952,359.4984,0.5828203,-0.0489502,1.405083
,VideoCenteredNoDelay,345.1945,359.1674,0.7525684,0.00668335,1.46
,VideoCenteredNoDelay,345.2597,358.9967,0.8272671,0.02267456,1.504891
,VideoCenteredNoDelay,345.5748,358.8481,0.8663385,0.04888916,1.56
,VideoCenteredNoDelay,346.2443,359.0967,0.7612378,0.1437073,1.604886
,VideoCenteredNoDelay,346.6676,359.4337,0.70297,0.1255188,1.66
,VideoCenteredNoDelay,346.8007,0.07556727,0.6099484,-0.007110596,1.70729
,VideoCenteredNoDelay,346.7941,0.2309282,0.449525,-0.002868652,1.76
,VideoCenteredNoDelay,346.5777,0.3183312,0.03637517,-0.03869629,1.805015
,VideoCenteredNoDelay,346.6784,0.5164073,0.004133307,0.06680298,1.86
,VideoCenteredNoDelay,346.7844,0.6862001,0.1333282,-0.004364014,1.905048
,VideoCenteredNoDelay,346.9483,0.7606843,0.1767125,0.04803467,1.951128
,VideoCenteredNoDelay,346.8705,0.7629147,0.2259481,-0.05148315,2.004803
,VideoCenteredNoDelay,346.5372,1.126002,0.1611313,-0.1476746,2.06
,VideoCenteredNoDelay,346.1939,1.660459,0.1955763,-0.08612061,2.105059
,VideoCenteredNoDelay,345.963,2.197977,0.2523341,-0.03833008,2.152102
,VideoCenteredNoDelay,345.8214,2.813577,0.009090318,-0.02459717,2.209797
,VideoCenteredNoDelay,345.7706,3.252985,359.6066,-0.08251953,2.255399
,VideoCenteredNoDelay,345.5863,3.535855,359.164,-0.1213989,2.300294
,VideoCenteredNoDelay,345.3636,3.645533,358.9476,0.02740479,2.356196
,VideoCenteredNoDelay,345.3271,3.69832,358.9692,0.004425049,2.400671
,VideoCenteredNoDelay,345.2893,3.802052,358.9501,0.008789063,2.456331
,VideoCenteredNoDelay,345.3842,3.703434,358.9903,-0.00567627,2.500731
,VideoCenteredNoDelay,345.2403,3.369326,358.9045,-0.09011841,2.55635
,VideoCenteredNoDelay,345.2586,3.334699,358.8643,-0.02032471,2.601072
,VideoCenteredNoDelay,345.4298,3.48381,358.7517,0.03811646,2.656589
,VideoCenteredNoDelay,345.589,3.636871,358.8827,0.05480957,2.700852
,VideoCenteredNoDelay,345.6477,3.57956,359.2299,0.05200195,2.756685
,VideoCenteredNoDelay,345.6567,3.450986,359.5481,0.0647583,2.801221
,VideoCenteredNoDelay,345.8411,3.026954,0.02217435,-153.336,2.856652
,VideoCenteredNoDelay,346.0046,2.671562,0.3496986,0.04031372,2.9013
,VideoCenteredNoDelay,346.446,2.09829,0.9443845,0.1534729,2.956408
,VideoCenteredNoDelay,347.0779,1.266103,1.545053,0.1779175,3.000898
,VideoCenteredNoDelay,347.5205,359.6359,2.056317,-0.1617432,3.05646
,VideoCenteredNoDelay,347.994,357.796,1.880823,-0.2876587,3.101074
,VideoCenteredNoDelay,348.2737,355.5022,1.151452,-0.2518005,3.156731
,VideoCenteredNoDelay,348.6313,354.0848,0.5704223,-0.1719666,3.200966
,VideoCenteredNoDelay,348.6226,352.576,0.30698,-0.2007446,3.256589
,VideoCenteredNoDelay,348.1157,352.1631,0.1599517,-0.1037292,3.300757
,VideoCenteredNoDelay,347.9077,352.3765,359.907,-0.04840088,3.356643
,VideoCenteredNoDelay,347.9,352.9945,359.7172,0.09942627,3.401403
,VideoCenteredNoDelay,347.9801,353.8406,0.06782081,-116.6586,3.456683
,VideoCenteredNoDelay,347.9327,354.6401,0.5418929,0.1169128,3.501034
,VideoCenteredNoDelay,348.1453,355.1006,1.326925,0.02093506,3.556745
,VideoCenteredNoDelay,348.7534,354.8876,1.959357,0.04754639,3.601074
,VideoCenteredNoDelay,350.5347,353.6545,2.857891,0.0133667,3.656871
,VideoCenteredNoDelay,352.9055,351.0099,3.451756,-0.1774597,3.701145
,VideoCenteredNoDelay,355.5037,344.4249,3.487392,-0.7400513,3.756736
,VideoCenteredNoDelay,357.6256,336.6149,2.859345,-1.015533,3.801297
,VideoCenteredNoDelay,0.3011625,326.0137,1.560583,-160.9995,3.856639
,VideoCenteredNoDelay,0.6621419,318.8133,0.7017932,-1.590179,3.901004
,VideoCenteredNoDelay,0.7981355,313.1004,0.4030936,-0.8721313,3.9567
,VideoCenteredNoDelay,358.8348,311.5057,357.707,-1.428589,4.001025
,VideoCenteredNoDelay,358.0158,310.0876,358.0335,-0.3158569,4.056733
,VideoCenteredNoDelay,358.8718,308.3013,359.1641,-0.1193848,4.101187
,VideoCenteredNoDelay,358.588,306.176,359.2561,-0.5227051,4.156846
,VideoCenteredNoDelay,357.6519,303.1936,359.1843,-0.5516968,4.201399
,VideoCenteredNoDelay,354.9722,300.7759,359.1128,-0.6189575,4.256828
,VideoCenteredNoDelay,351.0379,302.8064,356.7216,-0.7124023,4.301529
,VideoCenteredNoDelay,343.8971,308.8081,354.2609,-0.2704468,4.356754
,VideoCenteredNoDelay,337.0973,314.2617,355.9448,0.00994873,4.402199
,VideoCenteredNoDelay,324.502,317.6887,3.527114,-1.518585,4.456794
,VideoCenteredNoDelay,316.0702,315.0622,14.35999,-1.784271,4.501036
,VideoCenteredNoDelay,305.4084,307.0177,31.69142,-3.064514,4.557111
,VideoCenteredNoDelay,300.2028,297.4391,49.95011,-1.600983,4.601346
,VideoCenteredNoDelay,298.6346,287.2712,68.95969,-0.07550049,4.656557
,VideoCenteredNoDelay,300.5234,294.2538,70.5248,2.695557,4.701336
,VideoCenteredNoDelay,304.9279,318.195,60.40283,3.919342,4.756844
,VideoCenteredNoDelay,308.4758,335.0622,54.83471,3.113464,4.801441
,VideoCenteredNoDelay,309.5257,351.3955,50.0512,2.151672,4.856925
,VideoCenteredNoDelay,308.6136,1.486431,46.4792,-164.0055,4.902804
,VideoCenteredNoDelay,309.9663,15.59565,40.30343,0.3941956,4.956769
,VideoCenteredNoDelay,310.4473,24.57773,35.46328,-0.09902954,5.001118
,VideoCenteredNoDelay,308.7149,30.54689,30.57701,-0.7443237,5.057047
,VideoCenteredNoDelay,304.1473,23.98381,33.48395,-1.471863,5.101552
,VideoCenteredNoDelay,295.8509,354.1178,53.14506,163.5336,5.157102
,VideoCenteredNoDelay,294.1127,317.1846,78.9192,-5.473969,5.201632
,VideoCenteredNoDelay,297.9435,279.5154,103.3028,-2.735352,5.257552
,VideoCenteredNoDelay,301.3543,257.3144,116.7748,-1.940582,5.301484
,VideoCenteredNoDelay,306.5369,232.2145,131.1055,-0.8760986,5.357188
,VideoCenteredNoDelay,314.5409,214.5455,139.6707,0.141449,5.401544
,VideoCenteredNoDelay,318.6537,204.0317,141.8416,-1.45752,5.457965
,VideoCenteredNoDelay,315.2287,204.5309,142.1262,-0.08364868,5.501258
,VideoCenteredNoDelay,316.2569,197.923,147.5571,-0.08926392,5.556993
,VideoCenteredNoDelay,316.773,196.8678,149.1032,0.362915,5.601532
,VideoCenteredNoDelay,316.5681,197.4151,149.4818,-0.3624268,5.656832
,VideoCenteredNoDelay,312.8966,198.341,149.1665,-0.711853,5.701474
,VideoCenteredNoDelay,307.0471,201.0631,147.6779,-0.6306152,5.756878
,VideoCenteredNoDelay,304.2748,204.2255,145.9202,-0.1730957,5.801672
,VideoCenteredNoDelay,303.926,207.3255,144.0847,0.1615906,5.857224
,VideoCenteredNoDelay,301.9795,211.2639,139.3966,-0.4361877,5.901524
,VideoCenteredNoDelay,295.4098,224.5535,125.2999,-0.1070251,5.957277
,VideoCenteredNoDelay,290.2198,255.4286,93.77715,2.957367,6.001234
,VideoCenteredNoDelay,292.4166,296.1481,52.15119,3.579468,6.057071
,VideoCenteredNoDelay,292.2272,306.0287,41.05598,0.6332092,6.101554
,VideoCenteredNoDelay,290.7132,310.1775,32.81683,0.2506409,6.156887
